ip,timestamp,lat,lon,pred,score,source_file
93.95.228.125,2025-10-03 04:36:28,64.1439,-21.98,-1,-0.11457456631248408,20251003143810-TorIP_geocoded.csv
125.212.241.131,2025-10-03 04:31:08,10.822,106.6257,-1,-0.13995162545032702,20251003143810-TorIP_geocoded.csv
185.246.189.99,2025-10-03 04:28:13,-4.5833,55.6667,-1,-0.11185426100358664,20251003143810-TorIP_geocoded.csv
185.246.188.149,2025-10-03 04:22:15,-4.5833,55.6667,-1,-0.11185426100358664,20251003143810-TorIP_geocoded.csv
123.253.35.32,2025-10-03 04:29:47,2.5,112.5,-1,-0.13089047839588464,20251003143810-TorIP_geocoded.csv
185.191.204.254,2025-10-03 04:43:28,31.5,34.75,-1,-0.045618651937640475,20251003143810-TorIP_geocoded.csv
102.130.117.167,2025-10-03 04:43:49,-26.3811,27.8376,-1,-0.16291820147631308,20251003143810-TorIP_geocoded.csv
185.112.146.167,2025-10-03 04:00:55,65.0,-18.0,-1,-0.11985512396203701,20251003143810-TorIP_geocoded.csv
185.106.102.102,2025-10-03 04:25:27,35.0,33.0,-1,-0.01785005019536723,20251003143810-TorIP_geocoded.csv
165.73.242.163,2025-10-03 04:41:23,-29.0,24.0,-1,-0.16444155186664977,20251003143810-TorIP_geocoded.csv
27.255.75.198,2025-10-03 04:26:49,37.5112,126.9741,-1,-0.13001137327654377,20251003143810-TorIP_geocoded.csv
114.35.245.150,2025-10-03 04:02:10,25.0504,121.5324,-1,-0.13927621969077664,20251003143810-TorIP_geocoded.csv
103.164.54.199,2025-10-03 04:15:57,1.3673,103.8014,-1,-0.11133303835565744,20251003143810-TorIP_geocoded.csv
24.240.72.170,2025-10-03 04:21:08,45.21,-93.6607,-1,-0.01280457204037877,20251003143810-TorIP_geocoded.csv
2.56.10.36,2025-10-03 04:30:33,-4.5833,55.6667,-1,-0.11185426100358664,20251003143810-TorIP_geocoded.csv
93.95.231.88,2025-10-03 04:19:51,65.0,-18.0,-1,-0.11985512396203701,20251003143810-TorIP_geocoded.csv
202.182.99.129,2025-10-03 03:29:26,35.5819,139.7663,-1,-0.14165871741612357,20251003143810-TorIP_geocoded.csv
31.129.22.65,2025-10-03 04:16:19,50.2705,127.5352,-1,-0.11134072115570681,20251003143810-TorIP_geocoded.csv
200.122.181.2,2025-10-03 04:05:54,10.0029,-84.0,-1,-0.12938461076982988,20251003143810-TorIP_geocoded.csv
82.221.128.191,2025-10-03 04:13:15,65.0,-18.0,-1,-0.11985512396203701,20251003143810-TorIP_geocoded.csv
82.221.131.5,2025-10-03 04:06:21,65.0,-18.0,-1,-0.11985512396203701,20251003143810-TorIP_geocoded.csv
193.36.132.21,2025-10-03 04:27:25,1.2848,103.7857,-1,-0.11243494139436516,20251003143810-TorIP_geocoded.csv
185.165.171.84,2025-10-03 04:29:40,-4.5833,55.6667,-1,-0.11185426100358664,20251003143810-TorIP_geocoded.csv
124.198.131.108,2025-10-03 04:41:26,-42.0,174.0,-1,-0.20778691125969595,20251003143810-TorIP_geocoded.csv
139.99.8.57,2025-10-03 04:30:53,1.2746,103.8378,-1,-0.11314277038529397,20251003143810-TorIP_geocoded.csv
172.104.182.84,2025-10-03 04:02:12,1.3036,103.8554,-1,-0.11314277038529397,20251003143810-TorIP_geocoded.csv
72.235.129.116,2025-10-03 04:42:37,21.289,-157.8028,-1,-0.16658663325282985,20251003143810-TorIP_geocoded.csv
190.103.179.98,2025-10-03 04:35:12,31.7198,-106.4195,-1,-0.04997972226952829,20251003143810-TorIP_geocoded.csv
82.221.139.190,2025-10-03 04:40:55,65.0,-18.0,-1,-0.11985512396203701,20251003143810-TorIP_geocoded.csv
121.78.28.166,2025-10-03 04:04:18,37.5112,126.9741,-1,-0.13001137327654377,20251003143810-TorIP_geocoded.csv
93.95.231.14,2025-10-03 04:12:39,65.0,-18.0,-1,-0.11985512396203701,20251003143810-TorIP_geocoded.csv
103.28.52.93,2025-10-03 04:16:22,-6.1728,106.8272,-1,-0.1350752880467404,20251003143810-TorIP_geocoded.csv
93.95.227.37,2025-10-03 04:20:29,65.0,-18.0,-1,-0.11985512396203701,20251003143810-TorIP_geocoded.csv
172.104.186.73,2025-10-03 04:46:05,1.3036,103.8554,-1,-0.11314277038529397,20251003143810-TorIP_geocoded.csv
103.146.203.11,2025-10-03 04:13:24,-6.9214,106.9259,-1,-0.13732968279489288,20251003143810-TorIP_geocoded.csv
166.70.207.2,2025-10-03 04:31:17,40.3119,-111.6959,-1,-0.007645208488093136,20251003143810-TorIP_geocoded.csv
161.129.68.162,2025-10-03 04:43:44,32.8137,-96.8704,-1,-0.006317090481064547,20251003143810-TorIP_geocoded.csv
125.253.56.119,2025-10-03 04:11:26,-27.4719,153.0196,-1,-0.1921318994283192,20251003143810-TorIP_geocoded.csv
154.53.58.161,2025-10-03 04:45:44,47.6034,-122.3414,-1,-0.11925278319211041,20251003143810-TorIP_geocoded.csv
124.198.131.223,2025-10-03 04:45:10,-42.0,174.0,-1,-0.20778691125969595,20251003143810-TorIP_geocoded.csv
74.82.47.194,2025-10-03 04:23:20,39.6906,-111.8404,-1,-0.0025142742018426922,20251003143810-TorIP_geocoded.csv
185.247.226.95,2025-10-03 04:33:36,-4.5833,55.6667,-1,-0.11185426100358664,20251003143810-TorIP_geocoded.csv
131.72.79.38,2025-10-03 04:09:45,10.2732,-61.3847,-1,-0.1354772442153207,20251003143810-TorIP_geocoded.csv
124.198.132.237,2025-10-03 04:42:47,-42.0,174.0,-1,-0.20778691125969595,20251003143810-TorIP_geocoded.csv
203.55.81.1,2025-10-03 04:40:18,-33.494,143.2104,-1,-0.18910503340832152,20251003143810-TorIP_geocoded.csv
203.55.81.2,2025-10-03 04:45:31,-33.494,143.2104,-1,-0.18910503340832152,20251003143810-TorIP_geocoded.csv
185.227.68.78,2025-10-03 04:25:19,60.1816,24.8368,-1,-0.0027547064997855975,20251003143810-TorIP_geocoded.csv
94.74.164.89,2025-10-03 04:06:19,35.698,51.4115,-1,-0.051302191315850454,20251003143810-TorIP_geocoded.csv
43.160.194.14,2025-10-03 04:03:35,34.7732,113.722,-1,-0.12294176739157592,20251003143810-TorIP_geocoded.csv
180.150.226.99,2025-10-03 04:18:36,37.5112,126.9741,-1,-0.13001137327654377,20251003143810-TorIP_geocoded.csv
72.211.49.235,2025-10-03 04:11:21,32.7994,-117.1686,-1,-0.06956605407924832,20251003143810-TorIP_geocoded.csv
185.246.188.115,2025-10-03 04:31:43,-4.5833,55.6667,-1,-0.11185426100358664,20251003143810-TorIP_geocoded.csv
93.95.231.118,2025-10-01 07:03:32,65.0,-18.0,-1,-0.11985512396203701,20251003143810-TorIP_geocoded.csv
162.220.14.54,2025-10-03 04:11:34,34.0485,-118.2529,-1,-0.06155112314537292,20251003143810-TorIP_geocoded.csv
162.220.14.78,2025-10-03 04:33:58,34.0485,-118.2529,-1,-0.06155112314537292,20251003143810-TorIP_geocoded.csv
124.198.131.62,2025-10-03 04:41:42,-42.0,174.0,-1,-0.20778691125969595,20251003143810-TorIP_geocoded.csv
124.198.132.13,2025-10-03 04:44:25,-42.0,174.0,-1,-0.20778691125969595,20251003143810-TorIP_geocoded.csv
118.163.74.160,2025-10-03 03:44:32,24.9389,121.5422,-1,-0.1383582518585167,20251003143810-TorIP_geocoded.csv
220.135.36.173,2025-10-03 04:04:58,24.9389,121.5422,-1,-0.1383582518585167,20251003143810-TorIP_geocoded.csv
80.253.251.56,2025-10-03 04:28:28,-4.5833,55.6667,-1,-0.11185426100358664,20251003143810-TorIP_geocoded.csv
104.167.241.4,2025-10-03 04:14:48,8.4928,-13.2351,-1,-0.1374819648102822,20251003143810-TorIP_geocoded.csv
103.253.24.18,2025-10-03 04:31:22,1.3673,103.8014,-1,-0.11133303835565744,20251003143810-TorIP_geocoded.csv
45.154.98.33,2025-10-03 04:10:18,22.2908,114.1501,-1,-0.1363312784633578,20251003143810-TorIP_geocoded.csv
196.196.200.100,2025-10-03 04:04:59,60.1792,24.9337,-1,-0.0012319349835792082,20251003143810-TorIP_geocoded.csv
88.151.192.2,2025-10-03 04:42:55,40.504,47.4997,-1,-0.03583343126478922,20251003143810-TorIP_geocoded.csv
177.93.140.66,2025-10-03 04:28:09,-22.9145,-42.8233,-1,-0.18670492716608478,20251003143810-TorIP_geocoded.csv
45.137.99.16,2025-10-03 04:30:59,-23.5335,-46.6359,-1,-0.18802087720654392,20251003143810-TorIP_geocoded.csv
45.61.185.172,2025-10-03 04:31:37,25.7806,-80.1826,-1,-0.07614038176164528,20251003143810-TorIP_geocoded.csv
93.94.51.243,2025-10-03 04:39:00,33.0,44.0,-1,-0.05546563777162128,20251003143810-TorIP_geocoded.csv
45.137.99.182,2025-10-03 04:14:02,-23.5335,-46.6359,-1,-0.18802087720654392,20251003143810-TorIP_geocoded.csv
37.46.196.22,2025-10-03 04:14:59,25.7806,-80.1826,-1,-0.07614038176164528,20251003143810-TorIP_geocoded.csv
82.221.131.71,2025-10-03 04:36:25,65.0,-18.0,-1,-0.11985512396203701,20251003143810-TorIP_geocoded.csv
172.105.174.195,2025-10-03 04:11:09,-33.8601,151.2101,-1,-0.19567996177129876,20251003143810-TorIP_geocoded.csv
178.17.58.159,2025-10-03 04:27:41,33.0,44.0,-1,-0.05546563777162128,20251003143810-TorIP_geocoded.csv
124.198.131.29,2025-10-03 04:43:09,-42.0,174.0,-1,-0.20778691125969595,20251003143810-TorIP_geocoded.csv
45.61.188.15,2025-10-03 04:04:00,25.7806,-80.1826,-1,-0.07614038176164528,20251003143810-TorIP_geocoded.csv
151.243.213.150,2025-10-03 04:01:18,35.698,51.4115,-1,-0.051302191315850454,20251003143810-TorIP_geocoded.csv
104.167.242.117,2025-10-03 04:26:00,1.385,103.7473,-1,-0.11177357592400883,20251003143810-TorIP_geocoded.csv
104.167.242.118,2025-10-03 04:11:31,1.385,103.7473,-1,-0.11177357592400883,20251003143810-TorIP_geocoded.csv
93.94.52.229,2025-10-03 04:31:06,33.0,44.0,-1,-0.05546563777162128,20251003143810-TorIP_geocoded.csv
107.172.61.206,2025-10-03 04:43:16,47.6034,-122.3414,-1,-0.11925278319211041,20251003143810-TorIP_geocoded.csv
124.198.132.52,2025-10-03 04:22:47,-42.0,174.0,-1,-0.20778691125969595,20251003143810-TorIP_geocoded.csv
185.231.33.38,2025-10-03 03:31:27,-4.5833,55.6667,-1,-0.11185426100358664,20251003143810-TorIP_geocoded.csv
45.83.31.79,2025-10-03 04:44:41,34.0544,-118.2441,-1,-0.06113771359220832,20251003143810-TorIP_geocoded.csv
190.120.229.2,2025-10-03 04:23:56,-12.0464,-77.0428,-1,-0.16770989009807613,20251003143810-TorIP_geocoded.csv
82.221.131.86,2025-10-03 04:24:55,65.0,-18.0,-1,-0.11985512396203701,20251003143810-TorIP_geocoded.csv
196.251.69.116,2025-10-03 04:42:20,8.1,-1.2,-1,-0.11932885651206215,20251003143810-TorIP_geocoded.csv
102.130.127.117,2025-10-03 04:09:04,-29.0,24.0,-1,-0.16444155186664977,20251003143810-TorIP_geocoded.csv
151.243.109.167,2025-10-03 04:12:09,35.698,51.4115,-1,-0.051302191315850454,20251003143810-TorIP_geocoded.csv
124.198.131.114,2025-10-03 04:41:54,-42.0,174.0,-1,-0.20778691125969595,20251003143810-TorIP_geocoded.csv
13.231.183.75,2025-10-03 04:41:41,35.6893,139.6899,-1,-0.14142830314522703,20251003143810-TorIP_geocoded.csv
104.167.242.116,2025-10-02 23:23:40,1.385,103.7473,-1,-0.11177357592400883,20251003143810-TorIP_geocoded.csv
179.35.10.212,2025-10-03 04:41:54,-16.6391,-49.2622,-1,-0.17650597541710722,20251003143810-TorIP_geocoded.csv
177.149.156.209,2025-10-02 17:39:01,-16.6391,-49.2622,-1,-0.17650597541710722,20251003143810-TorIP_geocoded.csv
